label,left_id,left_name,left_brand,left_descrtiption,left_price,right_id,right_name,right_brand,right_descrtiption,right_price
0,nautilusnet_7,HP EliteBook 1030 x360 G2 - 13.3in FHD Intel i7-7600U - 16GB - 256 GB NVME -  HD 615 - BT - backlit - HD cam - W10P-64 - 1UN43USABA,HP,"HP Elitebook 1030 x 360 G2 Overview
  Ideal for mobile professionals who need the best-in-class business ultrabook.
  
  With 360 degree of versatility across five modes, unmatched security, and up to 16 hours and 30 minutes of battery life,
  the thin and light HP EliteBook x360 1030 (13.3in) is the perfect PC for highly mobile professionals. With a precision cut,
  beautiful CNC aluminum unibody frame, and diamond cut accents, it is a stunning beauty coupled with durability, and functionality
  of a premium-class business notebook. The HP Collaboration Keyboard lets you share your creations with just
  touch of a button. Audio by Bang & Olufsen and HP Noise Cancellation let you clearly discuss your work. Five use modes; work, share, present, conference, 
  and write, deliver modern-day versatility and bring new life to collaboration and productivity.
  
  
  With the HP EliteBook x360 1030, you'll get the cutting-edge security and management features to help you browse confidently, avoid visual hackers, and monitor
  and restore in-memory BIOS automatically. HP Sure Start Gen3 monitors in-memory BIOS, recovers the platform without
  user or admin intervention, restores the BIOS to a custom state, and is enterprise ready for centralized management.
  HP PhoneWise allows you to answer and respond to your iOS or Android calls and texts through your PC. HP SureView instantly
  protects against visual hacking, at the touch of a button on your screen. ProcessorProcessorIntel i7-7600U (2 core)Processor Family7th gen Core i7Number of CPU installed1Number of CPU supported1Base Frequency2.8 GHzMax Turbo Boost Frequency (GHz)3.9 GHzCache4 MB SmartCacheThermal Design Power (TDP)15 WattGraphicsGraphicsIntel HD 615 Max resolutionHDMI: 4096x2304@24Hz DP: 4096x2304@60Hz eDP: 4096x2304@60Hz Graphics FeaturesDirectX 12, Open GL4.4, Intel Quick Sync, InTru 3D, Clear Video HD 
   
  Display
  
  
  Display
  13.3 in diagonal
  Native Resolution (HxV)
  1920 x 1080 (FHD)
  Touch panel
  Corning Gorilla Glass
  Backlight
  LED
  LCD Mode
  IPS/FFS/AHVA
  Contrast ratio (typical) 
  800:1 (typ - BV)
  Refresh Rate 
  60 Hz 
  Brightness (typical)
  300 nits (cd/m2)
  Interface
  eDP 1.3 + PSR
  Format
  RGB
  Anti-glare
  Yes
  Surface Treatment
  Bright-View (BV)
  PPI
  166
  Viewing angle (typical) (HxV)
  UWVA 85/85/85/85 
  Number of displays support
  2 
  
  
  Display
  13.3 in diagonal
  Native Resolution (HxV)
  3840 x 2160 (UHD)
  Touch panel
  Corning Gorilla Glass
  Backlight
  LED
  Contrast ratio (typical) 
  1400:1 (typ) - BV
  Refresh Rate 
  60 Hz 
  Brightness (typical)
  340 nits (cd/m2)
  Interface
  eDP 1.3 + PSR
  Format
  RGB 
  Anti-glare
  Yes
  Surface Treatment
  Bright-View (BV)
  PPI
  331
  Viewing angle (typical) (HxV)
  UWVA 85/85/85/85 
  Number of displays support
  2 
  
  
 
 
  Memory
  Installed Memory
  16GB
  Memory technology
  DDR4 Synchronous Dynamic Random Access Memory (SDRAM)
  Data transfer rate supported
  2133 MT/s
  Memory form factor
  SODIMM 260 pins 
  Number of Slots
  2 x SODIMM slots - soldered down
  Maximum memory capacity
  16GB
  Memory features
  On board (Customer non-accessible)
 
 
 
  Storage
  
  Hard drive included
  256 GB NVME
  Storage bay
  
  (1) internal M.2 SSD storage 
  
  Optical drive bay
  Not supported
  Optical drive included
  
  Media Card Slot
  1 Micro SD slot
  
 
 
  Networking & Communication
  
  
  WiFi controller
  Intel Dual band wireless-AC 8265 802.11AC 2x2 WiFi + BT 4.2 Combo
  Wireless LAN Standards
  
  IEEE 802.11a,
  IEEE 802.11b,
  IEEE 802.11g,
  IEEE 802.11n,
  IEEE 802.11ac
  
  Frequency Band 
  8265 802.11a/b/g/n/ac
  Security 
  
  IEEE and WiFi compliant 64 / 128 bit WEP encryption for a/b/g mode, AES-CCMP, 
  802.1x authentication, WPA, WPA2, WPA2 certification,
  IEEE 802.11i, WAPI, Cisco Certified Extensions
  
  
  
  Bluetooth Specification 
  Bluetooth 4.0/4.1/4.2
  
  
  Broadband module 
  HP lt4132 LTE/HSPA + 4G Mobile Broadband
  Technologies supported 
  LTE, HSPA+, E-GPRS
  GPS 
  Standalone, A-GPS (MS-B and LTO)
  
  
  Near Field Communications 
  HP Module with NXP NFC Controller NPC300 I2C NCI
  NFC Modes Supported
  Reader/Writer, Peer-to-Peer
  Miracast
  Yes
 
  
  
 
 
  Audio/Multimedia
  
  Camera 
  
  720p HD webcam
  IR camera for face authentication with Windows Hello
  
  Audio 
  Bang & Olufsen 
  Features 
  
  Four integrated premium stereo speakers 
  Dual microphone array
  
  
 
 
  Input devices
  
  Keyboard
  
  HP Premium Collaboration Keyboard 
  Full size, spill resistant with drain, DuraKeys
  
  Backlit
  Yes
  Pointing Device
  
  ClickPad (Glass Cover)
  Taps enabled as default
  Gestures enabled by default
  
  
 
 
  Ports and connectors
  
  Ports and connectors
  
  1 USB Type-C with Thunderbolt; 2 USB 3.1 (1 charging); 1 HDMI 1.4;
  1 external micro SIM; 1 AC power connector; 1 headphone/microphone combo (base)
  
  Expansion Slots
  
  1 microSD
  
  
 
 
  Power
  
  Power
  Smart 65 W External AC power adapter
  Battery
  HP Long Life 6-cell, 67 Wh Li-ion
  Battery Life
  Up to 16 hours and 30 minutes
  Input voltage
  AC 120/230 V
  Operating frequency
  50/60 Hz
  Environmental
  Low halogen, TCO 5.0 Certified, ENERGY STAR certified and EPEAT Gold registered
  
 
 
  Software
  
  Operating system installed
  Windows 10 Professional (64-bit)
  Standard Software
  
  HP DriveLock; HP Mobile Connect Pro; HP ePrint Driver+JetAdvantage; HP Hotkey Support; HP Support Assistant; 
  HP JumpStart; HP Noise Cancellation; HP Image Assistant; Buy Office; Bing Search; Skype
  
  Security Management
  
  HP BIOSphere; HP SureStart; HP Secure Erase; Preboot Authentication; Security lock slot; HP Client Security; 
  HP Security Manager; HP Password Manager; Absolute Persistence Module; TPM 1.2/2.0; Microsoft Defender; 
  HP Spare Key; HP Device Access Manager
  
  Management Features
  
  HP Management Integration Kit for Microsoft SCCM, LANDESK Management
  
  
 
 
  General info
  Color
  Silver 
  Product Dimensions (w x d x h)
  
  
  12.48 x 8.6 x .59 in
  31.69 x 21.85 x 1.49 cm
  
  Product weight(Without Arm) 
  
  starting at 2.82 lbs (1.28 kg) 
  
  Shipping weight
  6.0 lbs",1294.8,nautilusnet_72,HP EliteBook 1040 G4 - 14.0in UHD touch Intel i5-7300U - 16GB - 512 GB NVME - HD 620 - BT - backlit - FPR - HD cam - W10P-64 - 2XU38UTABA,HP,"HP Elitebook 1040 G4 Overview
  Ideal for mobile professionals who need a premium business notebook in a managed-IT environment.
  
  HP's powerful ultraslim 35.56 cm (14in) business notebook accelerates your day-to-day, and makes even 
  your hardest tasks a breeze with powerful multitasking, on-the-go collaboration, and industry-leading
  security. The chassis is made of premium precision-crafted machined aluminum (CNC) with a narrow border to create clean, 
  crisp, premium look and feel- the kind you find in Spectre series. With 7th generation Intel 
  core processors, up to 16GB RAM and up to 1.0TB SSD drive, you can rest assure that this PC is capable of handling 
  most of essensial business tasks. The system supports an optional wireless broadband module that supports latest global 4G LTE echnology,
  so that you can stay connected anywhere on the planet.
  
  
  Say hello to the ultrathin device packed with features and ready for your mobile world. The high-performance Premium Collaboration Keyboard
  allows you to launch and manage calls at the touch of a button. HP Noise Cancellation Software filters all inbound and outbound audio for
  effective online calls and meetings. Enjoy the crystal-clear Audio by Bang & Olufsen - a technology that looks for a more balanced response by flattening
  out large peaks and other fluctuations in the frequency response to give a clearer and more straightforward sound. The chassis features a 180 degree hinge
  to share your work and impress your coworkers.
 
  
  
  HP EliteBook 1040 G4 comes with cutting-edge security features to help you browse confidently, avoid visual hackers, and monitor 
  and restore in-memory BIOS automatically. HP Sure Start Gen3 monitors in-memory BIOS, recovers the platform without 
  user or admin intervention, restores the BIOS to a custom state, and is enterprise ready for centralized management. 
  HP PhoneWise allows you to answer and respond to your iOS or Android calls and texts through your PC. HP SureView instantly 
  protects against visual hacking, at the touch of a button on your screen. ProcessorProcessorIntel i5-7300U (2 core)Processor Family7th gen Core i5Number of CPU installed1Number of CPU supported1CPU thread4Base Frequency2.6 GHzMax Turbo Boost Frequency (GHz)3.5 GHzCache3 MB SmartCacheThermal Design Power (TDP)15 WattBus Speed 4 GT/s OPI GraphicsGraphicsIntel HD 620 Max resolutionHDMI: 4096x2304@24Hz DP: 4096x2304@60Hz eDP: 4096x2304@60Hz Graphics FeaturesDirectX 12, Open GL4.4, Intel Quick Sync, InTru 3D, Clear Video HD 
   
  Display
  
  
  Display
  14.0 in diagonal
  Touch enabled
  Yes
  Backlight
  LED
  Native Resolution (HxV)
  1920 x 1080 (FHD)
  Contrast ratio (typical) 
  600:1 
  Refresh Rate 
  60 Hz 
  Brightness (typical)
  340 nits (cd/m2)
  Interface
  eDP 1.3 + PSR 
  Format
  RGB
  Color gamut (typical)
  72%
  Anti-glare
  Yes
  PPI
  157
  Viewing angle (typical) (HxV)
  UWVA 85/85/85/85 
  
  
  Display
  14.0 in diagonal
  Touch enabled
  Yes
  Backlight
  LED
  Native Resolution (HxV)
  3840 x 2160 (UHD)
  Contrast ratio (typical) 
  1200:1 (typical)
  Refresh Rate 
  60 Hz 
  Brightness (typical)
  400 nits (cd/m2)
  Interface
  eDP 1.3 + PSR
  Format
  RGB
  Color gamut (typical)
  72%
  Anti-glare
  Yes
  PPI
  315
  Viewing angle (typical) (HxV)
  UWVA 85/85/85/85 
  
  
 
 
  Memory
  Installed Memory
  16GB
  Memory technology
  DDR4 Synchronous Dynamic Random Access Memory (SDRAM)
  Data transfer rate supported
  2133 MT/s
  Memory form factor
  SODIMM 260 pins 
  Number of Slots
  2 x SODIMM slots - soldered down
  Maximum memory capacity
  16GB 
 
 
 
  Storage
  
  Hard drive included
  512 GB NVME
  Storage bay
  
  (1) internal M.2 SSD storage 
  
  Optical drive bay
  Not supported
  Optical drive included
  
  Media Card Slots
  No
  
 
 
  Networking & Communication
  
  
  WiFi controller
  Intel Dual band wireless-AC 8265 802.11AC 2x2 WiFi + BT 4.2 Combo
  Wireless LAN Standards
  
  IEEE 802.11a,
  IEEE 802.11b,
  IEEE 802.11g,
  IEEE 802.11n,
  IEEE 802.11ac
  
  Frequency Band 
  8265 802.11a/b/g/n/ac
  Security 
  
  IEEE and WiFi compliant 64 / 128 bit WEP encryption for a/b/g mode, AES-CCMP, 
  802.1x authentication, WPA, WPA2, WPA2 certification,
  IEEE 802.11i, WAPI, Cisco Certified Extensions
  
  
  
  Bluetooth Specification 
  Bluetooth 4.0/4.1/4.2
  
  
  Broadband module 
  HP lt4132 LTE/HSPA + 4G Mobile Broadband
  Technologies supported 
  LTE, HSPA+, E-GPRS
  GPS 
  Standalone, A-GPS (MS-B and LTO)
  
  
  Near Field Communications 
  HP Module with NXP NFC Controller NPC300 I2C NCI 
  NFC Modes Supported 
  Reader/Writer, Peer-to-Peer
  
  
 
 
  Audio/Multimedia
  
  Webcam 
  720p HD webcam
  IR Camera 
  
  IR camera for face authentication with Windows Hello
  
  Audio 
  Bang & Olufsen 
  Features 
  
  Integrated 3 Multi Array Microphone 
  2 Integrated Stereo Speakers (74Db)
  
  
 
 
  Input devices
  
  Keyboard
  
  HP Premium Collaboration Keyboard 
  Spill resistant with drain, DuraKeys, Full size
  
  Backlit
  Yes
  Pointing Device
  
  Clickpad with multi-touch gesture support 
  Taps enabled as default
  Microsoft Precision Touchpad Default Gestures Support
  
  
 
 
  Ports and connectors
  
  Ports and connectors
  
  2 USB 3.1 Gen 1 (1 charging); 2 USB 3.1 Type-C; 1 HDMI 1.4; 1 headphone/microphone combo
  
  
 
 
  Power
  
  Power
  Smart 65 W External AC power adapter
  Battery
  HP Long Life 6-cell, 67 Wh Li-ion
  Battery Life
  Up to 18 hours2
  Input voltage
  AC 120/230 V
  Operating frequency
  50/60 Hz
  Environmental
  Low halogen, TCO 5.0 Certified, ENERGY STAR certified and EPEAT Gold registered
  
 
 
  Software
  
  Operating system installed
  Windows 10 Professional (64-bit)
  Standard Software
  
  Native Miracast Support; HP Connection Optimizer; HP LAN-WLAN Protection; HP Velocity; HP ePrint Driver + JetAdvantage; HP Hotkey Support; HP Recovery Manager; HP
  JumpStart; HP Support Assistant; HP Noise Cancellation Software; Buy Office; Bing search for IE119
  
  Security Management
  
  HP BIOSphere Gen3; HP DriveLock and Automatic DriveLock; HP Sure Start Gen3; TPM 2.0 Embedded Security Chip shipped with Windows 10 (Common Criteria EAL4+ Certified);
  Power-on Authentication (password); Absolute Persistence Module; HP Client Security Gen3; Microsoft Defender
  
  Management Features
  
  HP Management Integration Kit, LANDESK Management
  
  
 
 
  General info
  Color
  Silver 
  Product Dimensions (W x H x D)
  
  12.95 x 9.17 x 0.63 in 
  32.89 x 23.28 x 1.59 cm
  
  Product weight(Without Arm) 
  
  Starting at 2.99 lbs 
  Starting at 1.35 kg 
  
  Shipping weight
  6.0 lbs",1412.4
1,bhphotovideo_75,15.6in IdeaPad 330 Multi-Touch Notebook,Lenovo,0,949,howardcomputer_1489,Lenovo 330-15IKB Touch 81DJ,Lenovo,0,1083.99
1,antonline_324,HP ProBook 470 G5 17.3in LCD Notebook,HP,0,1129.99,buydig_393,Hewlett Packard 470 i78550U 17.3in 16G 256GB,HP,"HPSmartBuyPB470G5i7-8550U1716GB/256PCInteli7-8550U,17.3FHDAGLEDUWVA,DSC,Webcam,16GBDDR4,256GBSSD,AC+BT,3CBatt,FPR,W10Pro64,1yrWrtyU.S.-Englishlocalization",1305.23
0,antonline_395,HP EliteBook x360 1030 G2 13.3in Touchscreen LCD 2 in 1 Notebook,HP,0,1617.99,antonline_861,Lenovo IdeaPad Flex 6-14IKB 81EM0008US 14in Touchscreen LCD 2 in 1 Notebook,Lenovo,0,834.99
0,truecurate_256,HP V1H21UT EliteBook 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Silver ,HP,0,0,bestbuy_822,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i7 - 16GB Memory - 1TB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8650u processor; 14in display; 16gb memory; 1tb solid state drive special features: fingerprint reader; backlit keyboard note: dvd/cd drive not included ,2499.99
0,buydig_406,Acer 14in Ci58250U 8G 256SSD W10P,Acer,AcerSwift5-14,1006.76,savingslots_520,Acer SP51551N51RH 15.6 ci58250u 8g 256ssd w10h,Acer,15.6inch fhd touch ips gray windows 10 home ci58250u 8 gb ram 256gb ssd touch 3rd wifi 2x2 ac+ bt m.2weight: 6.55 (lbs),798
1,antonline_986,Lenovo ThinkPad T580 20L9001FUS 15.6in Touchscreen LCD Notebook,Lenovo,0,1482.78,savingslots_208,Lenovo 20L9001FUS Ts t580 i5 8gb 256gb,Lenovo,"thinkpad t580, intel core i5-8350u (1.70ghz, 6mb), 15.6 1920x1080 touch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd camera, 4 cell li-ion, 3 year depotweight: 6.75 (lbs",1530
0,macmall_72,Microsoft Surface Laptop 7th Gen Intel Core i7-7660U Dual-Core 2.5GHz 8GB RAM 256GB SSD 13.5in touchscreen 2256 x 1504 Intel Iris Plus Graphics 640 Wi-Fi Bluetooth Microsoft Windows 10 Pro - Burgundy kbd: English North America - commercial (JKQ-00036),Microsoft,"7th Gen Intel Core i7-7660U Dual-Core 2.5GHz, 8GB RAM, 256GB SSD, 13.5in touchscreen 2256 x 1504, Intel Iris Plus Graphics 640, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro - Burgundy, kbd: English, North America - commercial",1349.99,pcmg_532,HP Inc. EliteBook 1040 G4 7th Gen Intel Core i7-7500U Dual-Core 2.9GHz 8GB RAM 512GB SSD NVMe TLC 14in IPS touchscreen 1920 x 1080 (Full HD) HD Graphics 620 Wi-Fi NFC Bluetooth Microsoft Windows 10 Pro 64-bit - Natural Silver Diamond Cut Design kbd: US (2XM87UTABA),HP,"7th Gen Intel Core i7-7500U Dual-Core 2.9GHz, 8GB RAM, 512GB SSD NVMe, TLC, 14in IPS touchscreen 1920 x 1080 (Full HD), HD Graphics 620, Wi-Fi, NFC, Bluetooth, Microsoft Windows 10 Pro 64-bit - Natural Silver, Diamond Cut Design, kbd: US",1869.99
0,macmall_220,HP Inc. Smart Buy ProBook 645 G4 AMD Ryzen 5 2500U Quad-Core 2GHz Notebook PC - 8GB DDR4 SDRAM 256GB SSD 14in LED HD SVA AMD Radeon Vega Graphics 10/100/1000 Intel 8265 AC 2x2 WiFi + Blutooth 4.2 720p HD Webcam Microsoft Windows 10 Pro 64-bit (4LB46UTABA),HP,"AMD Ryzen 5 2500U Quad-Core 2GHz, 8GB DDR4 SDRAM, 256GB SSD, 14in LED HD SVA, AMD Radeon Vega Graphics, 10/100/1000, Intel 8265 AC 2x2 WiFi + Blutooth 4.2, 720p HD Webcam, Microsoft Windows 10 Pro 64-bit",876.99,macmall_690,HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM 128GB SSD 14in Touchscreen LED FHD UWVA Display 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD Webcam 3-Cell 48 WHr Battery (4PY44UTABA),HP,"Intel Core i3-8130U Dual-Core 2.20GHz, 4GB DDR4 SDRAM, 128GB M2 TLC SATA3 SSD, 14in Touchscreen LED FHD UWVA Display, Intel HD Graphics 620, 10/100/1000, Intel 8265 AC 2x2 WiFi + Bluetooth 4.2, 720p HD Webcam, Microsoft Windows 10 Pro 64-bit",803.69
0,bestbuy_765,Lenovo - Legion Y520 15.6in Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1060 Max-Q - 1TB Hard Drive - Black,Lenovo,windows 10 home nvidia geforce gtx 1060 max-q 6gb dedicated graphics 7th gen intel® core™ i7-7700hq processor; 15.6in display; 8gb memory; 1tb hard drive special features: bluetooth; hdmi output note: dvd/cd drive not included ,1189.99,bestbuy_821,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i5-8250u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,1529.99
0,pcmg_216,HP Inc. SmartBuy ProBook 650 G4 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM 256GB SSD NVMe 15.6in 1366 x 768 (HD) DVD-Writer UHD Graphics 620 Wi-Fi Bluetooth Windows 10 Pro 64-bit (3YG31UTABA),HP,"8th Gen Intel Core i5-8250U 1.6GHz, 8GB RAM, 256GB SSD NVMe, 15.6in 1366 x 768 (HD), DVD-Writer, UHD Graphics 620, Wi-Fi, Bluetooth, Windows 10 Pro 64-bit",1279.99,pcmg_531,HP Inc. Smart Buy EliteBook 850 G4 Intel Core i5-7200U 2.5GHz Notebook PC - 8GB RAM 256GB SSD 15.6in LED-backlit HD SVA Anti-Glare Gigabit Ethernet 8265 AC 2x2 WiFi Bluetooth 4.2 Webcam 3-Cell 51Whr Li-Ion Polymer Long Life Battery (1BS46UTABA),HP,"Intel Core i5-7200U 2.5GHz, 8GB 2133MHz DDR4, 256GB SSD, 15.6in LED-backlit HD SVA Anti-Glare, Intel HD Graphics 620, Webcam, 8265 AC 2x2 WiFi, Bluetooth 4.2, Microsoft Windows 10 Pro 64-bit",1099.99
0,bestbuy_18,Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black,Acer,Google Chrome OSTechnical details: 5th Gen Intel® Core™ i3 processor; 15.6in display; 4GB memory; 32GB solid state driveSpecial features: Bluetooth; HDMI outputNote: DVD/CD drive not included,414.99,bestbuy_799,Lenovo - ThinkPad E480 14in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black,Lenovo,windows 10 pro 7th gen intel® core™ i5-7200u processor; 14in display; 4gb memory; 500gb hard drive special features: fingerprint reader; bluetooth; spill-resistant keyboard; outdoor screen; hdmi output note: dvd/cd drive not included ,679.99
0,bestbuy_821,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i5-8250u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,1529.99,bestbuy_823,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8650u processor; 14in display; 16gb memory; 512gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,2259.99
1,buydig_55,Lenovo Legion Y520 15.6in 8GB 1TB Full HD IPS Gaming Laptop - 80YY0090US,Lenovo,0,1216.86,truecurate_290,Lenovo 80YY0090US Legion Y520 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1060 Max-Q 1TB Hard Drive Black ,Lenovo,0,0
